subject_code,subject_name,term,day,period,instructors,class_id,status,note(特筆事項)
PHY401m,電磁気学および演習,後学期,火,1,谷口　淳子,,unresolved,時間割画像の火1限枠で担当教員「谷口　淳子」の表記を確認できず、自動判定不可(要個別確認)
PHY401m,電磁気学および演習,後学期,火,2,谷口　淳子,,unresolved,時間割画像の火2限枠で担当教員「谷口　淳子」の表記を確認できず、自動判定不可(要個別確認)
PHY401m,電磁気学および演習,後学期,水,3,森永　実,"電子工学プログラム,光工学プログラム",filled,
PHY401m,電磁気学および演習,後学期,水,4,森永　実,"電子工学プログラム,光工学プログラム",filled,
PHY401m,電磁気学および演習,後学期,水,3,斎藤　弘樹,,unresolved,時間割画像の水3限枠で担当教員「斎藤　弘樹」の表記を確認できず、自動判定不可(要個別確認)
PHY401m,電磁気学および演習,後学期,水,4,斎藤　弘樹,,unresolved,時間割画像の水4限枠で担当教員「斎藤　弘樹」の表記を確認できず、自動判定不可(要個別確認)
PHY401m,電磁気学および演習,後学期,金,2,宮本　洋子,,unresolved,金2限の同じクラス/プログラムに別科目「基礎電子回路」も一致してしまい、どちらか(または両方)の判定が誤っている可能性があるため自動採用せず要確認
PHY401m,電磁気学および演習,後学期,金,3,宮本　洋子,,unresolved,時間割画像の金3限枠で担当教員「宮本　洋子」の表記を確認できず、自動判定不可(要個別確認)
PHY401n,電磁気学および演習,後学期,火,1,谷口　淳子,,unresolved,時間割画像の火1限枠で担当教員「谷口　淳子」の表記を確認できず、自動判定不可(要個別確認)
PHY401n,電磁気学および演習,後学期,火,2,谷口　淳子,,unresolved,時間割画像の火2限枠で担当教員「谷口　淳子」の表記を確認できず、自動判定不可(要個別確認)
PHY401n,電磁気学および演習,後学期,水,3,森永　実,"電子工学プログラム,光工学プログラム",filled,
PHY401n,電磁気学および演習,後学期,水,4,森永　実,"電子工学プログラム,光工学プログラム",filled,
PHY401n,電磁気学および演習,後学期,水,3,斎藤　弘樹,,unresolved,時間割画像の水3限枠で担当教員「斎藤　弘樹」の表記を確認できず、自動判定不可(要個別確認)
PHY401n,電磁気学および演習,後学期,水,4,斎藤　弘樹,,unresolved,時間割画像の水4限枠で担当教員「斎藤　弘樹」の表記を確認できず、自動判定不可(要個別確認)
PHY401n,電磁気学および演習,後学期,金,2,宮本　洋子,,unresolved,金2限の同じクラス/プログラムに別科目「基礎電子回路」も一致してしまい、どちらか(または両方)の判定が誤っている可能性があるため自動採用せず要確認
PHY401n,電磁気学および演習,後学期,金,3,宮本　洋子,,unresolved,時間割画像の金3限枠で担当教員「宮本　洋子」の表記を確認できず、自動判定不可(要個別確認)
PHY401p,電磁気学および演習,後学期,火,1,谷口　淳子,,unresolved,時間割画像の火1限枠で担当教員「谷口　淳子」の表記を確認できず、自動判定不可(要個別確認)
PHY401p,電磁気学および演習,後学期,火,2,谷口　淳子,,unresolved,時間割画像の火2限枠で担当教員「谷口　淳子」の表記を確認できず、自動判定不可(要個別確認)
PHY401p,電磁気学および演習,後学期,水,3,森永　実,"電子工学プログラム,光工学プログラム",filled,
PHY401p,電磁気学および演習,後学期,水,4,森永　実,"電子工学プログラム,光工学プログラム",filled,
PHY401p,電磁気学および演習,後学期,水,3,斎藤　弘樹,,unresolved,時間割画像の水3限枠で担当教員「斎藤　弘樹」の表記を確認できず、自動判定不可(要個別確認)
PHY401p,電磁気学および演習,後学期,水,4,斎藤　弘樹,,unresolved,時間割画像の水4限枠で担当教員「斎藤　弘樹」の表記を確認できず、自動判定不可(要個別確認)
PHY401p,電磁気学および演習,後学期,金,2,宮本　洋子,,unresolved,金2限の同じクラス/プログラムに別科目「基礎電子回路」も一致してしまい、どちらか(または両方)の判定が誤っている可能性があるため自動採用せず要確認
PHY401p,電磁気学および演習,後学期,金,3,宮本　洋子,,unresolved,時間割画像の金3限枠で担当教員「宮本　洋子」の表記を確認できず、自動判定不可(要個別確認)
PHY401r,電磁気学および演習,後学期,火,1,谷口　淳子,,unresolved,時間割画像の火1限枠で担当教員「谷口　淳子」の表記を確認できず、自動判定不可(要個別確認)
PHY401r,電磁気学および演習,後学期,火,2,谷口　淳子,,unresolved,時間割画像の火2限枠で担当教員「谷口　淳子」の表記を確認できず、自動判定不可(要個別確認)
PHY401r,電磁気学および演習,後学期,水,3,森永　実,"電子工学プログラム,光工学プログラム",filled,
PHY401r,電磁気学および演習,後学期,水,4,森永　実,"電子工学プログラム,光工学プログラム",filled,
PHY401r,電磁気学および演習,後学期,水,3,斎藤　弘樹,,unresolved,時間割画像の水3限枠で担当教員「斎藤　弘樹」の表記を確認できず、自動判定不可(要個別確認)
PHY401r,電磁気学および演習,後学期,水,4,斎藤　弘樹,,unresolved,時間割画像の水4限枠で担当教員「斎藤　弘樹」の表記を確認できず、自動判定不可(要個別確認)
PHY401r,電磁気学および演習,後学期,金,2,宮本　洋子,,unresolved,金2限の同じクラス/プログラムに別科目「基礎電子回路」も一致してしまい、どちらか(または両方)の判定が誤っている可能性があるため自動採用せず要確認
PHY401r,電磁気学および演習,後学期,金,3,宮本　洋子,,unresolved,時間割画像の金3限枠で担当教員「宮本　洋子」の表記を確認できず、自動判定不可(要個別確認)
PHY402m,波動と光,後学期,月,3,庄司　暁,,unresolved,月3限の同じクラス/プログラムに別科目「基礎電子回路」も一致してしまい、どちらか(または両方)の判定が誤っている可能性があるため自動採用せず要確認
PHY402m,波動と光,後学期,水,3,浅原　彰文,"物理工学プログラム,化学生命工学プログラム",filled,
PHY402m,波動と光,後学期,金,2,山口　浩一,,unresolved,金2限の同じクラス/プログラムに別科目「基礎電子回路」も一致してしまい、どちらか(または両方)の判定が誤っている可能性があるため自動採用せず要確認
PHY402n,波動と光,後学期,月,3,庄司　暁,,unresolved,月3限の同じクラス/プログラムに別科目「基礎電子回路」も一致してしまい、どちらか(または両方)の判定が誤っている可能性があるため自動採用せず要確認
PHY402n,波動と光,後学期,水,3,浅原　彰文,"物理工学プログラム,化学生命工学プログラム",filled,
PHY402n,波動と光,後学期,金,2,山口　浩一,,unresolved,金2限の同じクラス/プログラムに別科目「基礎電子回路」も一致してしまい、どちらか(または両方)の判定が誤っている可能性があるため自動採用せず要確認
PHY402p,波動と光,後学期,月,3,庄司　暁,,unresolved,月3限の同じクラス/プログラムに別科目「基礎電子回路」も一致してしまい、どちらか(または両方)の判定が誤っている可能性があるため自動採用せず要確認
PHY402p,波動と光,後学期,水,3,浅原　彰文,"物理工学プログラム,化学生命工学プログラム",filled,
PHY402p,波動と光,後学期,金,2,山口　浩一,,unresolved,金2限の同じクラス/プログラムに別科目「基礎電子回路」も一致してしまい、どちらか(または両方)の判定が誤っている可能性があるため自動採用せず要確認
PHY402r,波動と光,後学期,月,3,庄司　暁,,unresolved,月3限の同じクラス/プログラムに別科目「基礎電子回路」も一致してしまい、どちらか(または両方)の判定が誤っている可能性があるため自動採用せず要確認
PHY402r,波動と光,後学期,水,3,浅原　彰文,"物理工学プログラム,化学生命工学プログラム",filled,
PHY402r,波動と光,後学期,金,2,山口　浩一,,unresolved,金2限の同じクラス/プログラムに別科目「基礎電子回路」も一致してしまい、どちらか(または両方)の判定が誤っている可能性があるため自動採用せず要確認
PHY501g,電磁気学第二,前学期,火,2,芳原　容英,電子情報学プログラム,filled,
PHY501g,電磁気学第二,前学期,木,2,細川　敬祐,情報通信工学プログラム,filled,
PHY501h,電磁気学第二,前学期,火,2,芳原　容英,電子情報学プログラム,filled,
PHY501h,電磁気学第二,前学期,木,2,細川　敬祐,情報通信工学プログラム,filled,
PHY501m,固体電子論,前学期,木,1,水柿　義直,電子工学プログラム,filled,
PHY501m,固体電子論,前学期,木,1,中村　淳,"光工学プログラム,物理工学プログラム",filled,
PHY501n,固体電子論,前学期,木,1,水柿　義直,電子工学プログラム,filled,
PHY501n,固体電子論,前学期,木,1,中村　淳,"光工学プログラム,物理工学プログラム",filled,
PHY501p,物理工学実験第一,前学期,水,2,宮本・池田・岩國・谷口・丹治・Nayak・落合（全担当者はその他欄に記載）,物理工学プログラム,filled_fallback,担当教員名が時間割画像内でカタカナ等別表記のため、科目名・曜日・時限の一致のみで判定(担当教員名の直接一致は未確認)
PHY501p,物理工学実験第一,前学期,水,3,宮本・池田・岩國・谷口・丹治・Nayak・落合（全担当者はその他欄に記載）,物理工学プログラム,filled_fallback,担当教員名が時間割画像内でカタカナ等別表記のため、科目名・曜日・時限の一致のみで判定(担当教員名の直接一致は未確認)
PHY501p,物理工学実験第一,前学期,水,4,宮本・池田・岩國・谷口・丹治・Nayak・落合（全担当者はその他欄に記載）,,unresolved,担当者内訳が時間割の「その他欄」参照となっており、画像内でクラス別の個別対応が確認できない
PHY501p,物理工学実験第一,前学期,木,2,宮本・池田・岩國・谷口・丹治・Nayak・落合（全担当者はその他欄に記載）,"電子工学プログラム,光工学プログラム,物理工学プログラム",filled_fallback,担当教員名が時間割画像内でカタカナ等別表記のため、科目名・曜日・時限の一致のみで判定(担当教員名の直接一致は未確認)
PHY501p,物理工学実験第一,前学期,木,3,宮本・池田・岩國・谷口・丹治・Nayak・落合（全担当者はその他欄に記載）,"電子工学プログラム,光工学プログラム,物理工学プログラム",filled_fallback,担当教員名が時間割画像内でカタカナ等別表記のため、科目名・曜日・時限の一致のみで判定(担当教員名の直接一致は未確認)
PHY501p,物理工学実験第一,前学期,木,4,宮本・池田・岩國・谷口・丹治・Nayak・落合（全担当者はその他欄に記載）,,unresolved,担当者内訳が時間割の「その他欄」参照となっており、画像内でクラス別の個別対応が確認できない
PHY507p,固体電子論,前学期,木,1,水柿　義直,電子工学プログラム,filled,
